Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2018-10-16,6601.41015625,6673.58984375,6571.3701171875,6596.10986328125,6596.10986328125,4074800000,141665801823.2973,116227174928,-0.02754973439048366,171489986319.21695,26.6157191389733,99.3861930667514,-2596785397.5136356,6519.865651845952,64.72637471142487,364.7299256851048,6538.396533203125,6809.796978389822,6266.996088016428,8.301743212069738,0.6063250468112241,0.0,0.0,6491.893391927084,6663.3593587239575,6320.427425130209,5.282464034609653,0.803898415822733,0.0,0.0,6236.47021484375,6965.06005859375,6600.76513671875,11.143249572736877,0.49361057050488155,171.7626335120788,3.3306820751161528,-37.87033595565208,-37.88001249189633,0.00967653624424969,6499.5442301432295,6556.629657451923,6486.927424223064,6524.797760178716,1.0151304297456072,0.9688348852148918,0.04629554453071538,-0.07340435539048464,24.217110811409427,84.08344726562518,-13.431695229557711,-11.104225183925308,-2.3274700456324027,6600.76513671875,6600.76513671875,6600.76513671875,6792.97509765625,11.999489340796504,18.104352217083136,35.14667991239121,21.06399801153584,49.46270947195522,6597.5975341796875,7076.289794921875,96.0,84.0,12.0,6251.04201171875,,0.0,0.0,53.28472656522199,0.9988563565637417,0.7056001760880299,0.40143017365896294,-6.855221214612467,38.24472345015668,49.36105705048816,37.06607187770883,-50.63894294951184,-108.22029670266602,0.2952841330215967,-0.5804062799735696,-0.580164259907531,-0.00024202006603868398,1.9485006020655646,-1.3024532475078388,3.2509538495734036,6482.789203710501,-0.006521233536105342,-0.006521446177742973,-51.70232720506503
2018-10-17,6590.52001953125,6601.2099609375,6517.4501953125,6544.43017578125,6544.43017578125,4088420000,140211235701.11005,112138754928,-0.0860567200448316,116807378563.79312,-129.375676167178,103.55013764024058,-2628817651.7283406,6523.109312045294,64.46215722173378,364.7299256851048,6531.780541992188,6795.716255570956,6267.84482841342,8.081585469136645,0.5239634750779701,0.0,0.0,6487.280387369791,6658.677311197917,6315.883463541666,5.284091748579931,0.6667176607812614,0.0,0.0,6236.47021484375,6965.06005859375,6600.76513671875,11.15453648612298,0.4226794589291171,162.9623467233709,3.2296757424485625,-30.478011800449167,-36.3996123536069,5.921600553157731,6493.0400797526045,6549.301964393029,6495.774001385862,6526.252013186311,1.030186209271775,0.9841333665110036,0.046052842760771484,-0.07240900490452397,24.28902190248779,56.529516601562136,-11.477362125460923,-11.596527156151017,0.11916503069009465,6600.76513671875,6600.76513671875,6600.76513671875,6792.97509765625,21.227432458706566,18.22512786482531,33.84934702204373,22.662673214525295,10.786789328873832,6647.155029296875,6870.044921875,92.0,80.0,12.0,6258.68017578125,,0.0,0.0,50.777233190029925,0.8579113347411635,0.9522558971016353,0.6879306062416491,-5.5751902712700705,37.34515656989819,42.26794589291171,47.016367412077784,-57.73205410708829,-56.219093232995874,-1.1785585599003277,-0.46700635738350676,-0.5575326794027262,0.09052632201921945,1.474114289182312,-0.7471397401698086,2.221254029352121,6483.48943051047,-0.7834873671174969,-0.7865727557092583,-52.0807333700251
2018-10-18,6542.330078125,6567.5400390625,6450.0400390625,6476.7099609375,6476.7099609375,3924080000,138068515820.7909,108214674928,-0.08210240165807862,62157818674.09947,-151.3336779536541,85.31379380946346,-2669423103.0092597,6518.88769115451,57.52814977118238,360.9557867205322,6523.4095458984375,6783.147578352129,6263.671513444746,7.963260029166823,0.41010252807458314,0.0,0.0,6473.645719401042,6646.8906412760425,6300.400797526041,5.352313962928134,0.5088436691341207,0.0,0.0,6236.47021484375,6965.06005859375,6600.76513671875,11.168850255739308,0.32973249374058405,158.41611205103382,3.245560755575831,-29.741159452137254,-35.067921773312975,5.326762321175721,6483.740071614583,6539.868502103365,6492.841072086114,6522.582231538251,0.9753244260615672,1.0164207930174922,-0.041096366955925,-0.07127368645915119,24.37802596242858,79.5406494140625,-10.514264749817634,-12.140900756666461,1.6266360068488268,6600.76513671875,6600.76513671875,6600.76513671875,6792.97509765625,29.53950100860902,17.87882122401173,32.061469973778635,24.49588586335292,-22.848426901022155,6652.2125244140625,6841.909912109375,88.0,76.0,12.0,6272.8077734375,,0.0,0.0,47.615204279289635,0.6801751786909898,0.8456476233319652,0.8345012321738766,-5.455811411921886,40.31146406766037,32.973249374058405,41.53408410581943,-67.02675062594159,-10.782921645220085,-1.6939108309069264,-0.45597216556859343,-0.5372205766358997,0.08124841106730629,0.7725065270831546,-0.443210486719216,1.2157170138023705,6483.249898786815,-1.0347763368972918,-1.040167369568934,-52.576590601926796
2018-10-19,6478.06982421875,6493.68017578125,6445.31005859375,6465.41015625,6465.41015625,3578870000,137464029207.96255,104635804928,-0.1110680991848308,47500911434.66339,-53.108941536501945,76.38010532194656,-2675667096.0621924,6510.259556346967,51.05955452854148,360.3260333557275,6516.582055664063,6774.876731007302,6258.287380320824,7.927305238755801,0.4009427907368545,0.0,0.0,6456.759391276042,6629.3943033854175,6284.124479166667,5.347416610959007,0.5250550855219743,0.0,0.0,6236.47021484375,6965.06005859375,6600.76513671875,11.180551975352271,0.31422334990001016,147.41151256468044,3.307645360117899,-29.726331810130432,-33.999603780676466,4.273271970546034,6472.278401692708,6530.436974158654,6488.62093118825,6518.347262998381,0.9432679009602589,1.063245323717674,-0.11997742275741508,-0.07029171649143219,24.36515019760795,135.64792480468714,-9.967151324062678,-12.73251713497342,2.765365810910742,6600.76513671875,6600.76513671875,6600.76513671875,6792.97509765625,35.90273746258019,17.524596050571756,31.327898271193227,24.159154790981557,-39.14814926860915,6652.2125244140625,6766.594970703125,84.0,72.0,12.0,6286.652819140625,,0.0,0.0,47.08828154342204,0.650557099839642,0.7295478710905986,0.842483797174733,-5.511772009409472,39.366234241741715,31.42233499000102,35.55451008565706,-68.57766500999898,20.4901123046875,-2.083008882304474,-0.45604093508293064,-0.520984648325306,0.06494371324237536,-0.45849893589660184,-0.4462681765546932,-0.012230759341908648,6482.613170508934,-0.1744682833668909,-0.17462065653059966,-52.65932941021767
2018-10-20,6460.919921875,6497.72021484375,6449.0,6489.18994140625,6489.18994140625,3379130000,139659876130.36105,108014934928,-0.11090934356546298,52194350574.71706,5.572533598522273,75.37113646888965,-2663238652.4719024,6503.254588591432,56.99745127949894,361.6513128743239,6509.7635498046875,6763.34784699646,6256.179252612915,7.7908911821960425,0.459434380152335,0.0,0.0,6445.7970703125,6613.17099609375,6278.42314453125,5.193273196642395,0.6296285275355935,0.0,0.0,6236.47021484375,6965.06005859375,6600.76513671875,11.192262793813148,0.34686144575083505,137.54238279258738,3.3365046237833678,-27.478990177174637,-32.6954810599761,5.216490882801466,6458.691731770833,6526.351581280048,6488.708471221788,6516.187461398963,0.9349248217485973,1.0637453037063742,-0.12882048195777696,-0.06861066400885858,24.199334295094243,132.8765869140625,-11.263438747977887,-13.088306548944331,1.8248678009664445,6600.76513671875,6600.76513671875,6600.76513671875,6792.97509765625,62.094282743728456,17.21865769027662,30.77003480821717,23.57408099210527,-27.395958115682102,6652.2125244140625,6734.27001953125,80.0,68.0,12.0,6300.220963929688,,0.0,0.0,48.38282662061534,0.7233228690179335,0.6846850491828552,0.7532935145351396,-5.1946809040857,40.467683721547125,34.6861445750835,33.027242979714316,-65.3138554249165,-6.36321375229727,-2.450908034466532,-0.4217034936449659,-0.5011284173892381,0.07942492374427218,-1.8356806522588447,-0.7241506716955235,-1.1115299805633212,6482.732810872601,0.3678001021058641,0.3671253714641054,-52.485210375450855
2018-10-21,6490.08984375,6556.3798828125,6476.0,6482.35009765625,6482.35009765625,3253610000,136920343546.56099,104761324928,-0.13568164957293655,41558845632.12355,105.81037790463185,83.64135540998372,-2666668076.5177975,6497.622390943773,56.919522684146436,361.27011915147426,6504.400048828125,6755.527133015093,6253.272964641158,7.721760110133816,0.45609802255447107,0.0,0.0,6460.064046223958,6601.175960286458,6318.9521321614575,4.368746596095527,0.5789658746405413,0.0,0.0,6236.47021484375,6965.06005859375,6600.76513671875,11.201491886730851,0.33747366220063374,131.82613279457865,3.3927598121117524,-25.95073010659962,-31.34653086930081,5.395800762701189,6445.334228515625,6527.731576772837,6487.730259904014,6513.680990010614,0.9585389698433233,1.0411478565451222,-0.08260888670179889,-0.06660307962479409,24.00014541458902,81.12973632812464,-9.58026007822162,-12.815748316486511,3.2354882382648906,6611.8701171875,6600.76513671875,6606.317626953125,6792.97509765625,81.04714137186423,17.273088355611232,32.511242867844736,22.60157888827472,-5.856282139295769,6652.2125244140625,6679.739990234375,76.0,64.0,12.0,6313.517745822969,,0.0,0.0,48.018911118459634,0.7028673500122326,0.6922491062899362,0.7021606755211299,-5.02928972106766,39.68422090154911,33.74736622006337,33.28528192838264,-66.25263377993663,-31.071955422793508,-2.4130471584100914,-0.39840345491892654,-0.4805834248951758,0.08217996997624927,-3.1824028439511918,-1.2158011061466572,-1.9666017378045346,6482.689678899359,-0.10540366073054086,-0.10545924945404295,-52.53529270310353
2018-10-22,6486.0498046875,6543.7998046875,6462.97998046875,6487.16015625,6487.16015625,3672860000,135445221571.31947,108434184928,-0.12920617090713413,38145677942.768845,-28.165998602736817,76.95777242843782,-2663942726.6769996,6487.892781857124,50.02854895100418,361.27011915147426,6500.953051757812,6751.037335603263,6250.868767912361,7.693772954654085,0.47242350599621014,0.0,0.0,6481.877034505208,6621.867952473958,6341.886116536458,4.319456145913645,0.5188695160423596,0.0,0.0,6236.47021484375,6965.06005859375,6600.76513671875,11.207431248145907,0.3440755365405133,126.72550193699578,3.448552210471089,-24.07393215657339,-29.892011126755328,5.818078970181936,6437.1367594401045,6527.430044320913,6487.64255164955,6511.7164838061235,0.9420948408894307,1.0646785634052427,-0.12258372251581195,-0.06418955398786222,23.731289008437134,-244.71281738281232,-7.768672893499759,-12.03464922945825,4.265976335958491,6611.8701171875,6600.76513671875,6606.317626953125,6792.97509765625,90.52357068593211,17.215013323618635,31.12108009076301,22.323999697763142,-8.508251442810353,6652.2125244140625,6679.739990234375,72.0,60.0,12.0,6326.548592078385,,0.0,0.0,48.31333747083705,0.7194169166318446,0.7152023785540037,0.6973788446755984,-4.8141396968805505,33.12609493839345,34.40755365405133,34.28035481639941,-65.59244634594867,-47.50836971507306,-1.4937238478212433,-0.369701786256242,-0.4584070971673891,0.08870531091114708,-3.3638314961427542,-1.6454071841458768,-1.7184243119968774,6483.166367164075,0.07420238835125215,0.07417487198999595,-52.50007275666532
2018-10-23,6472.35986328125,6506.009765625,6451.27001953125,6475.740234375,6475.740234375,3716150000,135051519897.47217,104718034928,-0.1259005111687619,26633703568.69026,-36.4573205016028,73.41652860515126,-2670484594.2513485,6477.6733133296975,43.4301301812719,361.27011915147426,6499.610571289062,6749.933445644816,6249.287696933308,7.7027037731002865,0.45232090360200544,0.0,0.0,6501.167366536458,6641.762288411458,6360.572444661458,4.32522080876386,0.40957307766754,0.0,0.0,6236.47021484375,6965.06005859375,6600.76513671875,11.209746118766303,0.3284015301390207,119.52692635267121,3.4804319605896143,-23.240150525851277,-28.56163900657452,5.321488480723243,6455.4284261067705,6519.698899489183,6485.811425915004,6509.051576440856,0.9207267589473739,1.0767800991524836,-0.15605334020510975,-0.06182304183183787,23.444936042601817,-225.03049316406214,-7.570867252727398,-10.892117504349523,3.321250251622125,6611.8701171875,6600.76513671875,6606.317626953125,6792.97509765625,95.26178534296605,17.05851956964498,30.179801832264403,22.295812635940663,-22.002134115826557,6652.2125244140625,6679.739990234375,68.0,56.00000000000001,11.999999999999993,6339.318821408692,,0.0,0.0,47.62365141411403,0.6806499881616515,0.7009780849352429,0.7028098565930608,-4.804222564351902,34.6524747927398,32.84015301390207,33.665024296005605,-67.15984698609793,-57.95722225413556,3.5084969850414973,-0.3570435762095923,-0.4381343929758298,0.08109081676623747,-3.3819142448094643,-1.9927085962785944,-1.38920564853087,6482.505134892431,-0.17603884596555375,-0.1761939764286069,-52.58369108041896
2018-10-24,6478.89013671875,6521.990234375,6468.85986328125,6495.83984375,6495.83984375,3424670000,135104993483.13905,108142704928,-0.15049310205785313,32662392950.060402,26.040511361067697,83.78968375939117,-2659854994.1211753,6471.241481080824,49.939986206469115,362.3914408862867,6495.56806640625,6743.380035165869,6247.756097646631,7.630186189295802,0.5005483539497914,0.0,0.0,6519.580696614584,6657.182649739583,6381.978743489583,4.221190273676721,0.4137335905289923,0.0,0.0,6236.47021484375,6965.06005859375,6600.76513671875,11.216722483721133,0.355988531999421,112.88727082677909,3.485187818322467,-20.71867014678537,-26.99304523461669,6.27437508783132,6473.8667399088545,6513.995436448317,6487.354259428081,6508.072929574866,0.9639181748198548,1.0608911116288458,-0.096972936808991,-0.058869064207994794,23.19641451144636,-209.57783203125018,-7.143315833186091,-9.857447581612412,2.714131748426321,6559.449951171875,6600.76513671875,6580.1075439453125,6792.97509765625,97.63089267148302,17.021234264770722,30.17667717550248,21.61254014920276,-6.813014548678098,6695.592529296875,6679.739990234375,64.0,52.0,12.0,6351.833646152393,,0.0,0.0,49.003507770962806,0.7582110641956719,0.7194259896630562,0.7118688177174342,-4.451390762144171,35.75881965799045,35.5988531999421,34.28218662263183,-64.4011468000579,-53.73653205422852,3.526288020394791,-0.3183533800402387,-0.4141781903887116,0.0958248103484729,-3.9720761259086164,-2.388582102204599,-1.5834940237040174,6483.782319134979,0.31038319400622516,0.3099024997764488,-52.436518826314504
2018-10-25,6484.64990234375,6504.64990234375,6447.02978515625,6476.2900390625,6476.2900390625,3230550000,135155475104.41255,104912154928,-0.1968940259757701,18973962309.594185,-34.93218838101198,163.7477036187257,-2669577620.1483502,6482.055652399352,51.66991755588238,361.3007917846829,6488.258569335938,6729.194366909246,6247.32277176263,7.426824778901117,0.4751624075915986,0.0,0.0,6506.503678385417,6579.229654947917,6433.777701822916,2.2354856050906666,0.29227752756986947,0.0,0.0,6236.47021484375,6965.06005859375,6600.76513671875,11.229358940677512,0.32915614495038037,107.36055546285118,3.1389199515801782,-20.06656970923541,-25.607750129540435,5.541180420305025,6489.7250569661455,6509.161977914663,6485.652071679529,6505.718641388765,1.122653535292532,1.0495287111328462,0.0731248241596858,-0.05611687080273202,23.03161068565365,-197.32839355468786,-9.84566290199643,-9.458999545216715,-0.38666335677971553,6523.260009765625,6600.76513671875,6562.0125732421875,6792.97509765625,98.81544633574151,16.774220571077343,29.13391458754957,22.174880831411617,-17.548361707197824,6695.592529296875,6679.739990234375,60.0,48.0,12.0,6364.098174401221,,0.0,0.0,47.68754644070019,0.6642340746063871,0.7010317089879036,0.7071452611954009,-4.468120592846614,40.41905989365707,32.91561449503804,33.784873569627415,-67.08438550496196,-48.25513987821705,3.027363988681427,-0.30844508985638874,-0.39303157028224706,0.08458648042585831,-4.820503075000204,-2.87496629676372,-1.9455367782364839,6482.600087521348,-0.3009588468581126,-0.30141263870877566,-52.5796653307804
2018-10-26,6468.43994140625,6498.2900390625,6449.60986328125,6474.75,6474.75,3306050000,135264143628.54066,101606104928,-0.17049582242571648,15536046816.426714,-2.782786192308185,186.6141709794477,-2670363787.24585,6495.957065262714,52.02233623244534,361.3007917846829,6482.58056640625,6719.129791456275,6246.031341356225,7.29799568634318,0.4834483363777793,0.0,0.0,6492.55634765625,6559.928369140625,6425.184326171875,2.075361933784243,0.36785057607051463,0.0,0.0,6236.47021484375,6965.06005859375,6600.76513671875,11.239194581331807,0.327042419270959,101.49251749469106,2.7918167274521197,-19.44983806988148,-24.376167717608645,4.926329647727165,6505.043375651042,6503.361591045673,6483.974829882679,6503.42466795256,1.132050271732965,0.8948068979182517,0.23724337381471328,-0.053554979242545986,22.88700129653779,113.95947265625,-10.155870230103263,-9.312167112399196,-0.8437031177040666,6506.425048828125,6600.76513671875,6553.5950927734375,6792.97509765625,99.40772316787076,16.544850712647776,28.245876160374582,21.498962521939568,-14.693102900324526,6695.592529296875,6679.739990234375,56.00000000000001,44.0,12.000000000000007,6376.117412085071,,0.0,0.0,47.57915208852419,0.6430112280418817,0.688485455614647,0.7029810514218688,-4.508467792347022,41.32339059415524,30.588332068355793,33.03426658777865,-69.4116679316442,-49.59343261718732,2.9219816320075753,-0.29907070601933755,-0.37423939742966517,0.07516869141032761,-5.290309459391897,-3.3580349292893557,-1.932274530102541,6481.3528556065385,-0.023779649354971344,-0.02378247716183779,-52.59094172008769
2018-10-27,6480.83984375,6507.41015625,6453.52978515625,6480.3798828125,6480.3798828125,3393250000,135252796611.85693,104999354928,-0.1742051139893454,16045697250.29656,10.352938094223765,187.1635283185278,-2667413310.416086,6507.068210993386,52.39900197225473,361.3007917846829,6476.45205078125,6706.4705286167355,6246.433572945765,7.103224914874129,0.5085380793495619,0.0,0.0,6485.163997395834,6549.5480794270825,6420.779915364584,1.985580690237079,0.4628470700179346,0.0,0.0,6236.47021484375,6965.06005859375,6600.76513671875,11.249829969205294,0.33476951409775946,96.73130285459695,2.4188175190479884,-18.295885728422945,-23.16011131977151,4.864225591348564,6495.363362630208,6499.160043569712,6483.4217611026515,6501.7176468310745,1.1196347073271125,0.8771658909399034,0.24246881638720907,-0.050958002885171966,22.79758845215847,119.65781249999964,-9.895986038125088,-9.243469477766691,-0.6525165603583964,6500.844970703125,6600.76513671875,6550.8050537109375,6581.2900390625,99.70386158393538,16.40726124766473,27.849036208976624,20.74523495752525,-5.013821080124475,6544.742431640625,6679.739990234375,52.0,40.0,12.0,6387.896265015244,,0.0,0.0,48.04408360499737,0.6653836109464906,0.6575429711982532,0.6823533786002679,-4.43443818182583,39.094200935912646,31.385337043934122,31.629761202442662,-68.61466295606589,-47.050506950827184,-1.760925508859773,-0.2814008039450979,-0.35567167873275174,0.07427087478765382,-5.420511171860639,-3.7705301778036127,-1.6499809940570263,6481.272235372117,0.0869513542993916,0.08691357350834039,-52.54971890185273
2018-10-28,6482.66015625,6502.27978515625,6447.91015625,6486.39013671875,6486.39013671875,3445190000,136684257292.68927,108444544928,-0.18476376258566238,16711521451.007544,-8.482456856402512,179.34279298710064,-2664218055.3492975,6516.471087578187,46.425452731740755,361.3007917846829,6468.16005859375,6683.737535630147,6252.5825815573535,6.66580527023216,0.5422819637181341,0.0,0.0,6483.24033203125,6541.311376953125,6425.169287109375,1.7914203993014983,0.5271202687306377,0.0,0.0,6236.47021484375,6965.06005859375,6600.76513671875,11.264251922491903,0.3430186737008026,92.49513545976225,1.9856485528548913,-16.7038414372837,-21.868857343273948,5.1650159059902485,6486.220052083333,6496.478891225962,6483.878434274359,6500.582275711643,1.1054717946687125,0.9125660363341435,0.19290575833456902,-0.04816965037325639,22.704278214073938,76.27011718749964,-8.578550839499492,-9.089180535037448,0.5106296955379559,6501.704833984375,6600.76513671875,6551.2349853515625,6581.2900390625,99.85193079196769,16.213689055824922,26.826970084150787,20.3632125307642,0.4010155481435293,6544.742431640625,6679.739990234375,48.0,36.0,12.0,6399.439540886814,,0.0,0.0,48.56851915326344,0.2381031606488147,0.5154993332123958,0.6205092533417653,-4.248568668495838,45.700913737233556,32.23618997059446,31.40328636096147,-67.76381002940555,-42.69669692095613,-1.6634005320814906,-0.25695915733110336,-0.3359291744524221,0.07897001712131874,-5.352889369872589,-4.087002016217408,-1.265887353655181,6481.342340898678,0.09274539479067201,0.09270241282308689,-52.50571095131896
2018-10-29,6492.35009765625,6503.60009765625,6306.990234375,6332.6298828125,6332.6298828125,4199910000,133579757401.54121,104244634928,-0.2380779409034589,-77930014182.47902,-326.7529555792226,-42.64285154808541,-2763777165.1733756,6492.122745557997,34.71634198892801,361.3007917846829,6452.6595458984375,6660.259187533642,6245.059904263233,6.434545016935318,0.21091071704050815,0.0,0.0,6474.534326171875,6547.429345703125,6401.639306640625,2.2517455575635137,-0.473348002866925,0.0,1.0,6236.47021484375,6965.06005859375,6600.76513671875,11.291310793130565,0.13198052209158317,102.90660824191102,2.2433106165996546,-27.53193136196387,-23.001472147011935,-4.530459214951936,6468.5700276692705,6489.941969651442,6460.6094263571495,6488.141357719113,1.044698433867425,1.4269615510070577,-0.3822631171396327,-0.04988366128992561,22.88380934778979,24.0504150390625,-9.005521515387516,-8.838300842527406,-0.16722067286010933,6431.68505859375,6600.76513671875,6516.22509765625,6581.2900390625,68.96431134031951,15.525701781043741,23.472244095111982,26.779764575618557,-79.53822397941643,6544.742431640625,6679.739990234375,44.0,32.0,12.0,,6965.06005859375,0.0,1.0,38.000713546794785,0.0,0.3011622571984352,0.4914015205363613,-7.001597768532881,36.936465900093076,6.993910463028572,23.538479159185727,-93.00608953697143,-58.15047248391602,-3.236344300112669,-0.42434234773890067,-0.35361180910971785,-0.07073053862918283,-3.5809616695967357,-3.9857939468932737,0.40483227729653803,6459.869308446107,-2.370505792364075,-2.3990543470313597,-53.63156582426007
2018-10-30,6337.0400390625,6364.990234375,6310.14013671875,6334.27001953125,6334.27001953125,3781100000,133125451839.50691,108025734928,-0.24002342038019814,-65911223449.65836,-98.25172682465005,-51.56195483120136,-2762797868.883836,6470.613911994059,26.77004270254487,361.39436786698764,6440.0965576171875,6644.396857184881,6235.796258049494,6.344634672474034,0.24100248920371098,0.0,0.0,6460.317333984375,6533.825341796875,6386.809326171875,2.2756779276402637,-0.3573713137121,0.0,1.0,6236.47021484375,6965.06005859375,6600.76513671875,11.313337264924108,0.13423163323843684,98.10095718334492,2.391276151108371,-35.57088627852863,-25.515354973315276,-10.055531305213357,6456.700032552083,6480.618126502404,6441.17259453778,6476.743480816309,0.7472204832113926,1.2986167973484088,-0.5513963141370163,-0.054401385558837105,23.03232685472558,25.3135986328125,-11.407503963399417,-9.041327940880494,-2.366176022518923,6425.39501953125,6600.76513671875,6513.080078125,6583.14013671875,34.482155670159756,14.886856454461219,22.622321480035854,25.810077678745646,-101.93527570634367,6549.675048828125,6679.739990234375,40.0,28.000000000000004,11.999999999999996,,6951.898662109375,0.0,0.0,38.15529348669445,0.012098751789694816,0.08340063747950333,0.30002074263011136,-9.246741682234473,37.38301966157553,9.271908948788672,16.167336460803913,-90.72809105121132,-81.26614056755534,-2.1992638587390427,-0.5492094350175714,-0.39273133429128854,-0.15647810072628282,-3.067893752541299,-3.802213908022879,0.7343201554815804,6432.380694727364,0.02589977227631657,0.02589641886441285,-53.61955650540047
2018-10-31,6336.990234375,6349.16015625,6316.8798828125,6317.60986328125,6317.60986328125,4191240000,129123771779.0017,103834494928,-0.2325912958728443,-66470579139.88574,-3.500615612639873,-42.57087907730578,-2773821509.029574,6451.986511515971,26.79266411179121,361.39436786698764,6443.1650390625,6637.949326489824,6248.380751635176,6.0462299583021535,0.1777071255603816,0.0,0.0,6442.614664713542,6511.312711588542,6373.916617838542,2.1326138672008983,-0.4098133580110774,0.0,1.0,6236.47021484375,6965.06005859375,6600.76513671875,11.307949421329926,0.11136533007361181,91.51888880876042,2.4634032490609425,-42.79286186810532,-28.970856352273287,-13.822005515832032,6444.3833414713545,6468.892352764423,6422.162943575237,6464.955805443342,0.7957429880633604,1.2566827529108147,-0.46093976484745425,-0.061003900448946324,23.136779018029753,46.02490234375,-13.186915634361746,-9.643354912087382,-3.543560722274364,6414.490234375,6600.76513671875,6507.627685546875,6586.699951171875,17.241077835079878,14.293642936920305,22.11480246325824,25.231043150479803,-104.6376307773805,6565.4898681640625,6792.97509765625,36.0,24.0,12.0,,6939.000493554688,0.0,0.0,37.14227210464509,0.0,0.004032917263231754,0.12953193731372334,-11.44124445837694,34.97634134360194,4.075853719785759,6.780557710534343,-95.92414628021425,-101.93727022058829,-2.2860157267188073,-0.6619204083665154,-0.44656914910633394,-0.2153512592601815,-1.7549128627596444,-3.3927536989702327,1.6378408362105883,6406.384814970777,-0.2630161991615365,-0.26336269445916827,-53.74154458503424
2018-11-01,6318.14013671875,6547.14013671875,6311.830078125,6377.77978515625,6377.77978515625,3789400000,127458461342.51393,107623894928,-0.24593824766829614,-24402224698.02707,599.0184589590492,11.02570213074446,-2737730660.292881,6445.403817081456,34.377373963241524,364.8363453475862,6448.325024414063,6629.998592409174,6266.651456418951,5.6347521971139996,0.30584616673650933,0.0,0.0,6434.041666666667,6518.188736979167,6349.894596354167,2.6156831016014963,0.1656931649463526,0.0,0.0,6258.68017578125,6965.06005859375,6611.8701171875,10.954470814328817,0.16860560765235375,105.89800578725938,2.409778081310153,-43.163557102182494,-31.809396502255133,-11.354160599927361,6435.0991617838545,6460.795034555288,6415.334765356931,6458.498322459113,0.8743272462494062,1.018549400393374,-0.14422215414396777,-0.06680383685944728,23.535884889184032,34.02507324218732,-14.88685558498511,-10.45624250456046,-4.430613080424649,6427.065185546875,6600.76513671875,6513.9151611328125,6586.699951171875,8.620538917539939,14.617226031786199,31.40213520678399,21.452820704559,-43.916509478938956,6565.4898681640625,6792.97509765625,32.0,20.0,12.0,,6926.360288371094,0.0,0.0,43.02566853195762,0.49601884599760376,0.16937253259576635,0.08560202911283372,-11.836292662541888,32.61968779238644,28.3851199216838,13.910960863419419,-71.6148800783162,-104.4227811925557,-1.7168576857199636,-0.6683218752582676,-0.49091969433672067,-0.17740218092154691,-1.5634024376717448,-3.026883446710535,1.4634810090387902,6404.034102683261,0.9524159164166601,0.9479090296347081,-53.30097169297359
