"Date","Price","Open","High","Low","Vol.","Change %"
"04/20/2022","0.3364","0.3483","0.3547","0.3311","15.26M","-3.39%"
"04/19/2022","0.3482","0.3432","0.3526","0.3375","12.19M","1.45%"
"04/18/2022","0.3432","0.3286","0.3497","0.3116","25.88M","4.43%"
"04/17/2022","0.3286","0.3353","0.3533","0.3276","24.64M","-1.99%"
"04/16/2022","0.3353","0.3340","0.3407","0.3285","13.04M","0.38%"
"04/15/2022","0.3340","0.3319","0.3401","0.3278","21.51M","0.65%"
"04/14/2022","0.3318","0.3512","0.3570","0.3273","37.81M","-5.52%"
"04/13/2022","0.3512","0.3458","0.3624","0.3369","16.52M","1.57%"
"04/12/2022","0.3458","0.3365","0.3721","0.3307","31.52M","2.77%"
"04/11/2022","0.3365","0.3747","0.3782","0.3338","30.03M","-10.21%"
"04/10/2022","0.3747","0.4010","0.4123","0.3741","18.45M","-6.57%"
"04/09/2022","0.4011","0.4013","0.4164","0.3911","14.96M","-0.24%"
"04/08/2022","0.4020","0.4491","0.4661","0.3983","28.23M","-10.47%"
"04/07/2022","0.4490","0.4473","0.4658","0.4345","19.21M","0.40%"
"04/06/2022","0.4473","0.5040","0.5091","0.4389","29.83M","-11.25%"
"04/05/2022","0.5040","0.4791","0.5397","0.4789","63.07M","5.18%"
"04/04/2022","0.4792","0.4707","0.4847","0.4475","21.61M","1.82%"
"04/03/2022","0.4706","0.4593","0.4769","0.4556","13.38M","2.33%"
"04/02/2022","0.4598","0.4770","0.4908","0.4598","21.33M","-3.59%"
"04/01/2022","0.4770","0.4559","0.4893","0.4293","38.12M","4.41%"
"03/31/2022","0.4568","0.4703","0.4832","0.4413","19.85M","-2.86%"
"03/30/2022","0.4703","0.4702","0.4793","0.4501","22.14M","0.02%"
"03/29/2022","0.4702","0.4300","0.4948","0.4300","31.64M","9.35%"
"03/28/2022","0.4300","0.4447","0.4638","0.4287","24.87M","-3.29%"
"03/27/2022","0.4446","0.4318","0.4478","0.4154","17.43M","2.97%"
"03/26/2022","0.4318","0.4052","0.4339","0.3982","18.49M","6.55%"
"03/25/2022","0.4052","0.4402","0.4452","0.4030","24.86M","-7.69%"
"03/24/2022","0.4390","0.3986","0.4533","0.3963","77.15M","10.13%"
"03/23/2022","0.3986","0.3754","0.4563","0.3586","90.60M","6.50%"
"03/22/2022","0.3743","0.3399","0.4222","0.3391","84.33M","10.10%"
"03/21/2022","0.3399","0.3274","0.3449","0.3220","18.88M","3.83%"
"03/20/2022","0.3274","0.3436","0.3461","0.3219","14.29M","-4.70%"
"03/19/2022","0.3436","0.3306","0.3473","0.3298","24.42M","3.92%"
"03/18/2022","0.3306","0.3294","0.3369","0.3195","8.43M","0.41%"
"03/17/2022","0.3293","0.3290","0.3397","0.3230","9.15M","0.00%"
"03/16/2022","0.3292","0.3265","0.3352","0.3152","10.09M","0.84%"
"03/15/2022","0.3265","0.3242","0.3341","0.3156","12.06M","0.72%"
"03/14/2022","0.3242","0.3155","0.3378","0.3119","9.68M","2.73%"
"03/13/2022","0.3155","0.3373","0.3451","0.3143","8.29M","-6.44%"
"03/12/2022","0.3373","0.3395","0.3554","0.3332","8.90M","-0.66%"
"03/11/2022","0.3395","0.3557","0.3684","0.3362","11.95M","-4.57%"
"03/10/2022","0.3557","0.3563","0.3599","0.3186","12.57M","-0.15%"
"03/09/2022","0.3563","0.3199","0.3724","0.3176","17.42M","11.38%"
"03/08/2022","0.3199","0.3242","0.3347","0.3159","10.48M","-1.33%"
"03/07/2022","0.3242","0.3154","0.3395","0.3058","22.70M","2.79%"
"03/06/2022","0.3154","0.3427","0.3735","0.3140","21.98M","-7.97%"
"03/05/2022","0.3427","0.3091","0.3568","0.3018","19.07M","10.87%"
"03/04/2022","0.3091","0.3212","0.3638","0.3079","28.71M","-3.75%"
"03/03/2022","0.3212","0.3404","0.3513","0.3136","27.00M","-5.64%"
"03/02/2022","0.3404","0.3643","0.4270","0.3334","144.36M","-6.57%"
"03/01/2022","0.3643","0.2835","0.4046","0.2809","93.08M","28.51%"
"02/28/2022","0.2835","0.2621","0.2837","0.2594","23.44M","8.17%"
"02/27/2022","0.2621","0.2755","0.2846","0.2508","29.50M","-4.89%"
"02/26/2022","0.2755","0.2782","0.2902","0.2726","22.21M","-0.96%"
"02/25/2022","0.2782","0.2610","0.2857","0.2569","27.88M","6.61%"
"02/24/2022","0.2610","0.2717","0.2745","0.2257","32.57M","-3.96%"
"02/23/2022","0.2717","0.2920","0.3022","0.2717","16.52M","-7.07%"
"02/22/2022","0.2924","0.2755","0.2965","0.2599","22.68M","6.12%"
"02/21/2022","0.2755","0.3062","0.3340","0.2747","27.37M","-10.01%"
"02/20/2022","0.3062","0.3341","0.3407","0.2961","21.39M","-8.38%"
"02/19/2022","0.3341","0.3280","0.3492","0.3177","24.63M","1.87%"
"02/18/2022","0.3280","0.3338","0.3475","0.3249","14.11M","-1.75%"
"02/17/2022","0.3338","0.3692","0.3771","0.3303","21.40M","-9.57%"
"02/16/2022","0.3692","0.3596","0.3865","0.3541","25.91M","2.65%"
"02/15/2022","0.3596","0.3441","0.3667","0.3420","15.53M","4.53%"
"02/14/2022","0.3441","0.3356","0.3505","0.3211","15.57M","2.55%"
"02/13/2022","0.3355","0.3458","0.3661","0.3355","17.52M","-2.99%"
"02/12/2022","0.3458","0.3633","0.3698","0.3424","22.98M","-4.72%"
"02/11/2022","0.3630","0.3951","0.4046","0.3505","27.98M","-8.14%"
"02/10/2022","0.3951","0.4183","0.4293","0.3790","31.74M","-5.49%"
"02/09/2022","0.4181","0.3868","0.4305","0.3783","21.09M","8.24%"
"02/08/2022","0.3863","0.3898","0.4228","0.3657","49.01M","-0.90%"
"02/07/2022","0.3898","0.3486","0.4197","0.3412","44.26M","11.81%"
"02/06/2022","0.3486","0.3434","0.3548","0.3375","16.11M","1.51%"
"02/05/2022","0.3434","0.3366","0.3541","0.3335","22.27M","2.03%"
"02/04/2022","0.3366","0.3141","0.3372","0.3094","17.83M","7.17%"
"02/03/2022","0.3141","0.3031","0.3145","0.2982","15.03M","3.64%"
"02/02/2022","0.3031","0.3254","0.3291","0.3000","16.07M","-6.86%"
"02/01/2022","0.3254","0.3206","0.3326","0.3178","15.83M","1.50%"
"01/31/2022","0.3206","0.3106","0.3322","0.2928","17.50M","3.22%"
"01/30/2022","0.3106","0.3160","0.3289","0.3035","16.03M","-1.71%"
"01/29/2022","0.3160","0.3150","0.3304","0.3133","17.67M","0.31%"
"01/28/2022","0.3150","0.3133","0.3202","0.2997","15.13M","0.76%"
"01/27/2022","0.3126","0.3161","0.3265","0.2980","15.88M","-1.11%"
"01/26/2022","0.3161","0.3239","0.3534","0.3077","21.80M","-2.41%"
"01/25/2022","0.3239","0.3269","0.3379","0.3130","19.27M","-0.80%"
"01/24/2022","0.3265","0.3551","0.3551","0.2847","39.82M","-8.05%"
"01/23/2022","0.3551","0.3351","0.3687","0.3260","23.51M","5.98%"
"01/22/2022","0.3351","0.3771","0.3913","0.3124","36.64M","-11.16%"
"01/21/2022","0.3772","0.4611","0.4744","0.3668","37.20M","-18.20%"
"01/20/2022","0.4611","0.4636","0.5418","0.4553","43.12M","-0.55%"
"01/19/2022","0.4636","0.4722","0.4862","0.4403","20.05M","-1.83%"
"01/18/2022","0.4723","0.4630","0.4751","0.4377","17.29M","1.99%"
"01/17/2022","0.4631","0.4834","0.4840","0.4513","15.75M","-4.20%"
"01/16/2022","0.4834","0.4970","0.5081","0.4797","15.17M","-2.75%"
"01/15/2022","0.4970","0.5053","0.5096","0.4837","14.70M","-1.63%"
"01/14/2022","0.5053","0.4854","0.5086","0.4684","17.56M","4.10%"
"01/13/2022","0.4854","0.5120","0.5437","0.4828","24.33M","-5.20%"
"01/12/2022","0.5120","0.4696","0.5178","0.4560","19.35M","9.03%"
"01/11/2022","0.4696","0.4507","0.4751","0.4349","18.27M","4.18%"
"01/10/2022","0.4508","0.4643","0.4763","0.4173","20.22M","-2.90%"
"01/09/2022","0.4643","0.4740","0.4884","0.4506","17.26M","-2.05%"
"01/08/2022","0.4740","0.4952","0.5278","0.4563","20.00M","-4.29%"
"01/07/2022","0.4952","0.5450","0.5470","0.4949","26.07M","-9.28%"
"01/06/2022","0.5458","0.5675","0.6277","0.5331","55.95M","-3.81%"
"01/05/2022","0.5675","0.5415","0.6462","0.5226","82.31M","4.79%"
"01/04/2022","0.5415","0.5354","0.5647","0.5205","21.02M","1.33%"
"01/03/2022","0.5345","0.5658","0.5695","0.5234","17.51M","-5.55%"
"01/02/2022","0.5658","0.5229","0.5691","0.5195","20.94M","8.22%"
"01/01/2022","0.5229","0.5019","0.5272","0.5009","26.58M","4.18%"
