"DateTime","BTC","ETH","USDT","BNB","SOL","Others"
"2014-09-21 03:00:00",5425181057.693481,0,0,0,0,567438974.3065186
"2014-09-28 03:00:00",5321416704.521179,0,0,0,0,580563455.4788208
"2014-10-05 03:00:00",4389880123.188782,0,0,0,0,528329924.81121826
"2014-10-12 03:00:00",4849070088.398743,0,0,0,0,532579831.6012573
"2014-10-19 03:00:00",5242374417.86499,0,0,0,0,550685422.1350098
"2014-10-26 03:00:00",4665035342.662811,0,0,0,0,492344753.3371891
"2014-11-02 02:00:00",4386504161.978912,0,0,0,0,453445662.02108794
"2014-11-09 02:00:00",4655480675.436401,0,0,0,0,490489500.56359863
"2014-11-16 02:00:00",5060641297.8515625,0,0,0,0,504748526.1484375
"2014-11-23 02:00:00",4778445706.707764,0,0,0,0,568484469.2922363
"2014-11-30 02:00:00",5090058612.542725,0,0,0,0,805691531.4572754
"2014-12-07 02:00:00",5090242007.318115,0,0,0,0,827328040.6818848
"2014-12-14 02:00:00",4717276441.31012,0,0,0,0,885113574.6898801
"2014-12-21 02:00:00",4491321812.354279,0,0,0,0,1230188075.645722
"2014-12-28 02:00:00",4317327930.801392,0,0,0,0,1205942213.1986082
"2015-01-04 02:00:00",3847139734.9975586,0,0,0,0,1022340201.0024414
"2015-01-11 02:00:00",3764964780.313111,0,0,0,0,910455379.6868892
"2015-01-18 02:00:00",2747723029.4311523,0,0,0,0,741546986.5688475
"2015-01-25 02:00:00",3403308907.939911,0,0,0,0,812101012.0600893
"2015-02-01 02:00:00",2989456971.0113525,0,0,0,0,704113076.9886475
